Index,ED,ESE,504,ELL,Sum Days Sus,ADA,PY SS,FAST PM1 SS,CY IR SS PM1,ELA QC,Port S1,CY IR SS PM2,FAST PM2 SS,CY IR SS PM3,Port S2,FAST PM3 SS,below_level_2,below_level_3
959,0,0,0,0,0,0.98265896,195.0,198.0,523.0,85.0,68.80333333,526.0,202.0,554.0,81.72275,218,0.0,0.0
960,1,0,0,0,0,0.98265896,176.0,179.0,490.0,54.0,45.584,533.0,193.0,538.0,45.37833333,216,0.0,0.0
961,0,0,0,0,0,0.98265896,204.0,220.0,524.0,100.0,82.05133333,534.0,221.0,533.0,57.563,217,0.0,0.0
962,1,0,0,0,0,0.98265896,200.0,181.0,487.0,54.0,48.148,527.0,165.0,531.0,59.664,201,0.0,0.0
963,1,0,0,0,0,0.98265896,179.0,183.0,491.0,69.0,64.38766667,507.0,187.0,519.0,61.48433333,197,0.0,1.0
964,0,0,0,0,0,0.98265896,190.0,188.0,493.0,77.0,69.51566667,534.0,184.0,558.0,75.52525,214,0.0,0.0
965,0,1,0,0,0,0.98265896,208.0,201.0,510.0,100.0,94.87166667,573.0,216.0,584.0,62.60533333,229,0.0,0.0
966,1,0,1,0,0,0.98265896,191.0,184.0,488.0,77.0,57.69233333,495.0,193.0,535.0,65.231,196,0.0,1.0
967,1,1,0,0,0,0.98265896,163.0,182.0,470.0,85.0,76.923,470.0,194.0,512.0,43.69725,204,0.0,0.0
968,0,0,0,0,0,0.98265896,156.0,171.0,451.0,54.0,51.13966667,493.0,182.0,524.0,61.66,202,0.0,0.0
969,0,0,0,0,0,0.98265896,174.0,178.0,475.0,77.0,49.57266667,492.0,188.0,512.0,41.1765,185,1.0,1.0
970,1,0,0,0,0,0.98265896,201.0,191.0,521.0,100.0,83.04833333,547.0,212.0,566.0,81.09275,217,0.0,0.0
971,1,0,1,0,0,0.98265896,140.0,172.0,423.0,23.0,28.34766667,449.0,154.0,460.0,54.30675,210,0.0,0.0
972,1,0,0,0,0,0.98265896,197.0,207.0,556.0,92.0,88.604,578.0,232.0,601.0,84.97925,235,0.0,0.0
973,1,0,0,0,0,0.98265896,165.0,167.0,478.0,62.0,57.83466667,491.0,175.0,511.0,52.381,215,0.0,0.0
974,1,0,0,0,0,0.98265896,179.0,171.0,510.0,69.0,68.80333333,522.0,190.0,517.0,62.29,207,0.0,0.0
975,1,1,0,0,0,0.98265896,200.0,140.0,462.0,92.0,59.54433333,500.0,173.0,505.0,50.52525,199,0.0,1.0
976,1,0,0,0,0,0.98265896,197.0,215.0,585.0,100.0,93.01966667,601.0,231.0,625.0,78.78125,234,0.0,0.0
977,1,1,0,0,0,0.98265896,118.0,161.0,409.0,15.0,21.36766667,423.0,166.0,512.0,55.042,185,1.0,1.0
978,0,0,0,0,0,0.98265896,190.0,190.0,488.0,54.0,55.55566667,516.0,201.0,531.0,50.42025,205,0.0,0.0
979,1,0,0,0,0,0.98265896,177.0,182.0,483.0,77.0,69.80066667,492.0,183.0,515.0,64.91625,194,0.0,1.0
980,1,0,0,0,0,0.98265896,173.0,177.0,499.0,77.0,83.47566667,511.0,198.0,534.0,72.82933333,216,0.0,0.0
981,1,0,0,0,1,0.98265896,212.0,208.0,559.0,69.0,80.19933333,569.0,211.0,585.0,73.21425,227,0.0,0.0
982,1,0,0,0,0,0.98265896,209.0,193.0,531.0,85.0,73.21933333,600.0,203.0,573.0,67.437,200,0.0,1.0
983,1,0,0,0,0,0.98265896,192.0,210.0,558.0,77.0,73.93133333,587.0,225.0,582.0,81.93266667,224,0.0,0.0
984,1,0,1,0,0,0.98265896,188.0,187.0,508.0,69.0,79.48733333,498.0,189.0,538.0,55.88233333,208,0.0,0.0
985,1,1,0,0,0,0.98265896,196.0,203.0,414.0,69.0,73.93166667,453.0,192.0,553.0,66.7015,208,0.0,0.0
986,0,0,0,0,0,0.98265896,204.0,186.0,512.0,77.0,54.84333333,536.0,208.0,567.0,71.24475,222,0.0,0.0
987,1,1,0,1,0,0.98265896,128.0,175.0,435.0,31.0,35.32733333,470.0,191.0,500.0,59.0335,192,0.0,1.0
988,1,0,1,0,0,0.98265896,140.0,169.0,446.0,77.0,83.47566667,497.0,183.0,519.0,43.6975,199,0.0,1.0
989,0,0,0,0,0,0.986842105,,,,,,,,579.0,79.55166667,220,0.0,0.0
990,1,0,0,0,0,0.987951807,172.0,146.0,462.0,69.0,62.3935,507.0,193.0,514.0,45.69325,202,0.0,0.0
991,1,1,0,0,0,0.988304094,178.0,182.0,468.0,54.0,52.99166667,477.0,140.0,502.0,42.43675,197,0.0,1.0
992,1,1,0,0,0,0.988372093,144.0,169.0,420.0,92.0,87.89166667,543.0,186.0,539.0,75.21025,202,0.0,0.0
993,1,0,0,0,0,0.988372093,159.0,144.0,487.0,54.0,37.46433333,494.0,173.0,517.0,78.011,199,0.0,1.0
994,0,0,0,0,0,0.988372093,186.0,167.0,519.0,92.0,89.74366667,551.0,213.0,558.0,79.972,221,0.0,0.0
995,0,0,1,0,0,0.988372093,215.0,204.0,582.0,,92.3075,554.0,216.0,612.0,83.1935,229,0.0,0.0
996,1,0,0,0,0,0.988372093,179.0,183.0,512.0,62.0,84.61533333,509.0,185.0,542.0,65.86125,208,0.0,0.0
997,1,0,0,1,0,0.988439306,161.0,147.0,432.0,31.0,30.91166667,476.0,171.0,482.0,48.45933333,184,1.0,1.0
998,1,0,0,0,0,0.988439306,191.0,184.0,498.0,23.0,47.151,511.0,181.0,535.0,64.39075,223,0.0,0.0
999,1,1,0,0,0,0.988439306,179.0,180.0,491.0,54.0,46.01133333,513.0,195.0,529.0,67.017,197,0.0,1.0
1000,1,0,0,1,0,0.988439306,167.0,185.0,468.0,46.0,49.288,508.0,179.0,509.0,62.605,196,0.0,1.0
1001,1,1,0,0,0,0.988439306,184.0,174.0,482.0,69.0,65.171,478.0,166.0,498.0,39.706,192,0.0,1.0
1002,1,1,0,0,0,0.988439306,179.0,180.0,475.0,,71.795,464.0,168.0,480.0,58.7185,189,0.0,1.0
1003,1,1,0,0,0,0.988439306,167.0,191.0,499.0,69.0,68.80333333,518.0,181.0,546.0,69.11775,207,0.0,0.0
1004,1,0,1,0,0,0.988439306,178.0,166.0,491.0,100.0,69.51566667,517.0,196.0,553.0,55.18233333,211,0.0,0.0
1005,1,1,0,0,0,0.988439306,158.0,140.0,451.0,62.0,60.68366667,436.0,193.0,513.0,46.3235,189,0.0,1.0
1006,1,1,0,0,0,0.988439306,151.0,178.0,405.0,23.0,50.0,478.0,170.0,515.0,51.26066667,158,1.0,1.0
1007,1,1,0,0,0,0.988439306,176.0,163.0,481.0,85.0,53.70366667,503.0,184.0,514.0,46.49833333,202,0.0,0.0
1008,0,0,0,0,0,0.988439306,201.0,189.0,527.0,92.0,79.05966667,558.0,202.0,580.0,79.972,216,0.0,0.0
1009,1,0,0,0,0,0.988439306,196.0,192.0,515.0,77.0,56.98033333,528.0,198.0,552.0,67.787,211,0.0,0.0
1010,1,0,0,0,0,0.988439306,166.0,168.0,420.0,31.0,28.34766667,458.0,140.0,502.0,45.588,181,1.0,1.0
1011,0,0,0,0,0,0.988439306,205.0,203.0,534.0,100.0,90.45566667,557.0,217.0,581.0,87.81533333,221,0.0,0.0
1012,0,1,0,1,0,0.988439306,142.0,181.0,408.0,23.0,40.88333333,413.0,143.0,459.0,33.053,182,1.0,1.0
1013,1,0,0,0,0,0.988439306,194.0,200.0,513.0,62.0,64.81466667,521.0,201.0,522.0,68.90766667,209,0.0,0.0
1014,0,0,0,0,0,0.988439306,198.0,195.0,517.0,85.0,61.396,529.0,217.0,556.0,69.958,224,0.0,0.0
1015,1,0,0,0,0,0.988439306,204.0,193.0,543.0,85.0,68.162,554.0,194.0,551.0,85.01366667,224,0.0,0.0
1016,0,0,0,0,0,0.988439306,189.0,163.0,496.0,92.0,70.94033333,505.0,204.0,539.0,68.90766667,210,0.0,0.0
1017,0,0,0,0,0,0.988439306,221.0,217.0,555.0,92.0,84.61533333,599.0,217.0,615.0,85.29425,238,0.0,0.0
1018,0,1,0,0,0,0.988439306,186.0,182.0,462.0,23.0,35.32766667,511.0,177.0,491.0,54.762,205,0.0,0.0
1019,1,0,0,0,0,0.988439306,192.0,191.0,513.0,46.0,51.567,536.0,213.0,522.0,68.6975,210,0.0,0.0
1020,0,0,0,0,0,0.988439306,168.0,180.0,478.0,69.0,65.09966667,520.0,204.0,550.0,58.26366667,220,0.0,0.0
1021,0,0,0,0,0,0.988439306,198.0,203.0,568.0,100.0,95.584,579.0,219.0,581.0,77.62625,224,0.0,0.0
1022,0,0,0,0,0,0.988439306,190.0,197.0,521.0,92.0,91.88033333,559.0,207.0,574.0,74.79,217,0.0,0.0
1023,1,1,0,0,0,0.988439306,144.0,170.0,461.0,38.0,31.624,479.0,179.0,496.0,44.53766667,195,0.0,1.0
1024,1,0,1,0,0,0.988439306,161.0,158.0,427.0,69.0,57.69233333,503.0,173.0,546.0,72.58425,202,0.0,0.0
1025,1,0,0,1,0,0.988439306,168.0,192.0,471.0,54.0,49.288,511.0,185.0,511.0,51.961,197,0.0,1.0
1026,1,0,0,0,0,0.988439306,208.0,213.0,512.0,100.0,70.94033333,551.0,204.0,548.0,71.4285,226,0.0,0.0
1027,0,0,0,0,0,0.988439306,224.0,223.0,575.0,100.0,92.30766667,599.0,228.0,633.0,90.19633333,245,0.0,0.0
1028,0,0,0,0,0,0.988439306,194.0,190.0,524.0,69.0,57.69233333,510.0,198.0,541.0,51.36575,197,0.0,1.0
1029,0,0,0,0,0,0.988439306,162.0,174.0,480.0,92.0,81.909,510.0,188.0,515.0,69.328,200,0.0,1.0
1030,0,0,0,0,0,0.988439306,,193.0,522.0,85.0,92.30766667,566.0,216.0,594.0,73.42425,215,0.0,0.0
1031,1,0,0,0,0,0.988439306,203.0,210.0,564.0,85.0,79.05966667,550.0,216.0,563.0,83.19325,224,0.0,0.0
1032,0,0,0,0,0,0.988439306,189.0,186.0,520.0,92.0,76.49566667,526.0,210.0,522.0,71.1135,203,0.0,0.0
1033,1,0,0,0,0,0.988439306,205.0,198.0,525.0,85.0,73.21933333,546.0,196.0,551.0,69.53775,209,0.0,0.0
1034,1,0,0,0,0,0.988439306,217.0,225.0,577.0,77.0,82.05133333,584.0,212.0,611.0,82.353,226,0.0,0.0
1035,1,0,0,0,0,0.988439306,176.0,184.0,511.0,92.0,76.49566667,514.0,198.0,516.0,68.4875,219,0.0,0.0
1036,0,1,0,0,0,0.988439306,205.0,208.0,557.0,92.0,79.77233333,550.0,215.0,593.0,77.311,214,0.0,0.0
1037,0,1,0,0,0,0.988439306,164.0,157.0,443.0,85.0,73.21933333,495.0,148.0,482.0,64.811,206,0.0,0.0
1038,0,0,0,0,0,0.988439306,191.0,183.0,519.0,77.0,67.66366667,496.0,190.0,561.0,55.77725,212,0.0,0.0
1039,0,0,0,0,0,0.988439306,189.0,198.0,528.0,77.0,66.95166667,533.0,215.0,555.0,57.248,214,0.0,0.0
1040,1,0,0,0,0,0.988439306,202.0,175.0,503.0,85.0,57.40733333,526.0,196.0,558.0,54.62175,221,0.0,0.0
1041,1,0,0,0,0,0.988439306,165.0,160.0,437.0,77.0,81.62366667,461.0,185.0,520.0,54.34166667,194,0.0,1.0
1042,1,0,0,0,0,0.988439306,216.0,205.0,511.0,77.0,75.78333333,545.0,206.0,573.0,62.60533333,221,0.0,0.0
1043,1,0,0,0,0,0.988439306,229.0,215.0,562.0,92.0,93.02,618.0,221.0,606.0,89.706,228,0.0,0.0
1044,1,0,0,0,0,0.988439306,190.0,140.0,486.0,92.0,66.52433333,502.0,185.0,516.0,59.10366667,199,0.0,1.0
1045,1,0,1,0,0,0.988439306,169.0,171.0,464.0,75.0,51.389,493.0,167.0,530.0,48.109,194,0.0,1.0
1046,0,0,1,0,0,0.988439306,222.0,195.0,523.0,85.0,77.635,559.0,214.0,578.0,77.626,227,0.0,0.0
1047,1,0,0,0,0,0.988439306,215.0,207.0,555.0,100.0,87.89166667,572.0,220.0,568.0,83.19325,229,0.0,0.0
1048,1,0,0,0,0,0.988439306,200.0,209.0,572.0,100.0,86.752,572.0,208.0,566.0,91.73666667,234,0.0,0.0
1049,1,0,0,0,0,0.988439306,192.0,204.0,521.0,92.0,72.792,531.0,212.0,545.0,59.87425,219,0.0,0.0
1050,1,1,0,0,0,0.988439306,153.0,174.0,472.0,69.0,50.0,479.0,184.0,482.0,64.496,195,0.0,1.0
1051,0,0,0,1,0,0.993197279,,,,38.0,46.724,350.0,179.0,373.0,38.93533333,162,1.0,1.0
1052,1,0,0,0,0,0.994186047,216.0,204.0,572.0,77.0,69.51566667,571.0,223.0,544.0,73.73975,226,0.0,0.0
1053,0,0,0,0,0,0.994186047,196.0,201.0,518.0,85.0,65.09966667,532.0,204.0,550.0,69.643,209,0.0,0.0
1054,1,0,0,1,0,0.994186047,124.0,,342.0,,30.769,379.0,167.0,456.0,42.9095,183,1.0,1.0
1055,0,0,0,0,0,0.994219653,189.0,184.0,518.0,85.0,71.36733333,567.0,216.0,559.0,70.27325,211,0.0,0.0
1056,1,0,1,0,0,0.994219653,174.0,158.0,446.0,62.0,66.524,486.0,206.0,514.0,52.521,206,0.0,0.0
1057,1,0,0,1,0,0.994219653,186.0,196.0,514.0,54.0,66.239,520.0,210.0,534.0,72.269,221,0.0,0.0
1058,1,1,0,0,0,0.994219653,208.0,199.0,516.0,92.0,79.77233333,530.0,189.0,529.0,51.26033333,213,0.0,0.0
1059,1,0,1,0,0,0.994219653,176.0,195.0,509.0,69.0,58.12,509.0,188.0,531.0,64.07575,190,0.0,1.0
1060,1,0,0,0,0,0.994219653,172.0,191.0,492.0,69.0,67.66366667,510.0,196.0,512.0,43.38225,193,0.0,1.0
1061,1,0,0,1,0,0.994219653,196.0,188.0,496.0,54.0,51.13966667,515.0,199.0,521.0,50.84033333,204,0.0,0.0
1062,1,1,0,0,0,0.994219653,170.0,158.0,460.0,69.0,67.66366667,494.0,140.0,490.0,62.60533333,179,1.0,1.0
1063,1,0,0,0,0,0.994219653,219.0,206.0,539.0,92.0,82.33633333,592.0,221.0,595.0,81.93266667,222,0.0,0.0
1064,1,1,0,0,0,0.994219653,129.0,140.0,393.0,23.0,15.812,437.0,140.0,490.0,34.31366667,176,1.0,1.0
1065,1,0,0,0,0,0.994219653,177.0,187.0,495.0,77.0,73.50433333,533.0,192.0,541.0,40.196,202,0.0,0.0
1066,0,0,0,0,0,0.994219653,210.0,196.0,514.0,77.0,87.17933333,575.0,218.0,564.0,81.4075,222,0.0,0.0
1067,1,0,1,0,0,0.994219653,171.0,140.0,486.0,54.0,68.80333333,505.0,183.0,495.0,63.34825,186,0.0,1.0
1068,1,0,0,0,0,0.994219653,179.0,178.0,477.0,92.0,82.265,536.0,154.0,558.0,56.3025,206,0.0,0.0
1069,1,0,1,0,0,0.994219653,177.0,181.0,483.0,63.0,78.24066667,524.0,184.0,493.0,49.29966667,204,0.0,0.0
1070,0,0,0,0,0,0.994219653,204.0,205.0,520.0,100.0,94.87166667,574.0,214.0,572.0,84.664,226,0.0,0.0
1071,0,0,0,0,0,0.994219653,207.0,186.0,535.0,69.0,79.06,557.0,205.0,549.0,82.353,214,0.0,0.0
1072,0,0,0,0,0,0.994219653,222.0,216.0,576.0,100.0,93.73233333,617.0,228.0,619.0,87.92,253,0.0,0.0
1073,0,0,1,0,0,0.994219653,217.0,190.0,502.0,100.0,92.30766667,569.0,212.0,555.0,86.765,218,0.0,0.0
1074,0,0,0,0,0,0.994219653,174.0,181.0,501.0,69.0,69.943,522.0,190.0,517.0,63.44533333,206,0.0,0.0
1075,0,0,0,0,0,0.994219653,218.0,224.0,555.0,92.0,74.644,586.0,222.0,611.0,83.8235,235,0.0,0.0
1076,1,0,0,0,0,0.994219653,191.0,179.0,516.0,100.0,86.04,521.0,199.0,557.0,80.67233333,205,0.0,0.0
1077,0,0,0,0,0,0.994219653,208.0,194.0,505.0,92.0,84.188,551.0,206.0,592.0,87.60525,236,0.0,0.0
1078,0,0,0,0,0,0.994219653,209.0,192.0,515.0,85.0,82.76333333,537.0,199.0,550.0,68.1725,219,0.0,0.0
1079,0,0,0,0,0,0.994219653,216.0,213.0,561.0,77.0,70.65533333,568.0,215.0,590.0,77.311,236,0.0,0.0
1080,1,0,0,1,0,0.994219653,167.0,178.0,470.0,54.0,44.15966667,513.0,198.0,516.0,52.731,208,0.0,0.0
1081,1,0,0,0,0,0.994219653,177.0,169.0,509.0,54.0,46.01133333,514.0,175.0,513.0,41.91175,202,0.0,0.0
1082,0,0,0,0,0,0.994219653,230.0,243.0,613.0,92.0,97.436,633.0,231.0,639.0,91.1765,236,0.0,0.0
1083,1,0,0,0,0,0.994219653,204.0,193.0,504.0,100.0,71.65233333,546.0,203.0,574.0,71.4285,213,0.0,0.0
1084,0,0,0,0,0,0.994219653,194.0,183.0,517.0,100.0,56.55266667,518.0,192.0,539.0,63.7605,207,0.0,0.0
1085,1,0,0,0,0,0.994219653,186.0,191.0,514.0,92.0,77.208,536.0,202.0,548.0,68.17225,200,0.0,1.0
1086,1,0,0,0,0,0.994219653,197.0,194.0,517.0,92.0,77.92033333,537.0,209.0,569.0,69.32766667,230,0.0,0.0
1087,0,0,0,0,0,0.994219653,179.0,191.0,499.0,77.0,69.51566667,527.0,197.0,527.0,77.591,199,0.0,1.0
1088,0,0,0,0,0,0.994219653,209.0,215.0,555.0,100.0,95.584,583.0,222.0,586.0,84.34875,229,0.0,0.0
1089,0,0,0,0,0,0.994219653,206.0,205.0,553.0,92.0,92.30766667,558.0,222.0,583.0,84.979,227,0.0,0.0
1090,0,1,0,0,0,0.994219653,134.0,151.0,429.0,38.0,38.17666667,461.0,163.0,454.0,38.4455,143,1.0,1.0
1091,1,0,0,0,0,0.994219653,181.0,167.0,464.0,77.0,65.09966667,500.0,195.0,533.0,59.66375,208,0.0,0.0
1092,1,0,0,0,0,0.994219653,209.0,203.0,539.0,69.0,75.78366667,559.0,212.0,585.0,68.48725,222,0.0,0.0
1093,1,0,0,0,0,0.994219653,206.0,212.0,560.0,77.0,71.36733333,563.0,220.0,585.0,83.193,227,0.0,0.0
1094,1,0,0,0,0,0.994219653,191.0,175.0,522.0,69.0,78.34766667,528.0,207.0,566.0,73.73975,210,0.0,0.0
1095,1,0,0,0,0,0.994219653,202.0,207.0,554.0,92.0,85.32766667,591.0,214.0,583.0,86.4495,233,0.0,0.0
1096,0,0,0,0,0,0.994219653,182.0,177.0,470.0,62.0,59.25933333,496.0,195.0,521.0,55.602,207,0.0,0.0
1097,0,0,0,0,0,0.994219653,163.0,140.0,446.0,69.0,69.9095,479.0,163.0,486.0,39.706,177,1.0,1.0
1098,1,0,0,0,0,0.994219653,203.0,195.0,549.0,77.0,69.943,571.0,207.0,564.0,80.56725,216,0.0,0.0
1099,0,0,0,0,0,0.994219653,,199.0,529.0,85.0,85.32733333,577.0,212.0,604.0,72.269,232,0.0,0.0
1100,1,0,0,0,0,1.0,190.0,203.0,529.0,77.0,76.49566667,535.0,209.0,522.0,73.66966667,209,0.0,0.0
1101,1,0,0,0,0,1.0,181.0,181.0,486.0,69.0,65.09966667,508.0,178.0,521.0,64.986,198,0.0,1.0
1102,1,0,0,0,0,1.0,204.0,200.0,560.0,92.0,79.05966667,541.0,213.0,562.0,90.196,225,0.0,0.0
1103,1,1,0,0,0,1.0,163.0,169.0,438.0,77.0,70.94033333,476.0,186.0,500.0,57.563,173,1.0,1.0
1104,0,0,1,0,0,1.0,158.0,167.0,427.0,62.0,56.98,503.0,195.0,530.0,39.776,204,0.0,0.0
1105,0,0,0,0,0,1.0,174.0,140.0,474.0,54.0,59.54433333,554.0,203.0,534.0,78.011,195,0.0,1.0
1106,1,0,0,0,0,1.0,242.0,242.0,636.0,100.0,97.436,661.0,240.0,693.0,84.66375,251,0.0,0.0
1107,1,0,0,0,0,1.0,188.0,178.0,529.0,85.0,66.95166667,551.0,191.0,512.0,67.01675,211,0.0,0.0
1108,0,1,0,0,0,1.0,208.0,189.0,537.0,85.0,70.22766667,546.0,210.0,559.0,44.01275,211,0.0,0.0
1109,1,0,0,0,0,1.0,195.0,191.0,519.0,62.0,54.843,527.0,210.0,517.0,53.466,214,0.0,0.0
1110,1,0,0,0,0,1.0,249.0,240.0,628.0,100.0,95.584,662.0,230.0,678.0,95.65833333,245,0.0,0.0
1111,1,0,0,1,0,1.0,163.0,154.0,423.0,23.0,35.32766667,463.0,177.0,471.0,28.29133333,178,1.0,1.0
1112,1,1,0,0,0,1.0,140.0,160.0,385.0,38.0,22.792,401.0,163.0,450.0,31.9325,182,1.0,1.0
1113,1,0,0,0,0,1.0,189.0,193.0,512.0,77.0,68.09133333,532.0,203.0,537.0,66.947,217,0.0,0.0
1114,0,0,0,0,0,1.0,191.0,194.0,533.0,92.0,70.94033333,511.0,204.0,557.0,62.28975,211,0.0,0.0
1115,1,0,0,0,0,1.0,215.0,211.0,576.0,100.0,100.0,595.0,215.0,603.0,89.391,240,0.0,0.0
1116,1,0,0,0,0,1.0,194.0,228.0,564.0,92.0,89.74366667,595.0,244.0,588.0,81.51233333,231,0.0,0.0
1117,1,0,0,0,0,1.0,218.0,205.0,561.0,85.0,86.03966667,554.0,216.0,576.0,70.44833333,219,0.0,0.0
1118,0,0,0,0,0,1.0,235.0,229.0,573.0,92.0,90.45566667,599.0,254.0,617.0,86.76475,229,0.0,0.0
1119,1,0,0,0,0,1.0,215.0,213.0,554.0,85.0,81.62366667,578.0,221.0,582.0,83.5085,222,0.0,0.0
1120,0,0,1,0,0,1.0,197.0,188.0,492.0,62.0,44.87166667,515.0,179.0,523.0,60.18925,207,0.0,0.0
1121,1,0,0,0,0,1.0,225.0,204.0,570.0,92.0,84.90033333,570.0,222.0,611.0,87.60525,225,0.0,0.0
1122,0,0,0,0,0,1.0,181.0,177.0,511.0,85.0,61.396,536.0,175.0,511.0,79.972,207,0.0,0.0
1123,1,0,0,0,0,1.0,164.0,182.0,463.0,85.0,87.17933333,493.0,190.0,552.0,45.168,196,0.0,1.0
1124,1,0,0,0,0,1.0,180.0,190.0,503.0,92.0,70.228,549.0,203.0,545.0,76.01825,217,0.0,0.0
1125,1,0,0,1,0,1.0,155.0,174.0,407.0,46.0,48.86033333,427.0,152.0,496.0,45.168,195,0.0,1.0
1126,1,0,0,0,0,1.0,183.0,190.0,520.0,69.0,60.684,516.0,187.0,524.0,47.47875,202,0.0,0.0
1127,0,0,1,0,0,1.0,180.0,185.0,453.0,77.0,60.78433333,483.0,140.0,520.0,53.46625,193,0.0,1.0
1128,1,1,0,0,0,1.0,165.0,169.0,449.0,92.0,90.02866667,486.0,168.0,481.0,45.238,186,0.0,1.0
1129,1,0,0,0,0,1.0,209.0,223.0,568.0,92.0,92.30766667,570.0,229.0,603.0,91.73666667,236,0.0,0.0
1130,1,0,0,0,0,1.0,191.0,185.0,518.0,77.0,65.09966667,518.0,202.0,527.0,50.105,210,0.0,0.0
1131,1,0,0,0,0,1.0,213.0,198.0,500.0,54.0,62.53533333,521.0,199.0,524.0,56.4075,206,0.0,0.0
1132,1,0,0,0,0,1.0,163.0,181.0,492.0,46.0,41.88033333,502.0,179.0,503.0,52.83625,201,0.0,0.0
1133,0,0,0,0,0,1.0,225.0,208.0,559.0,100.0,100.0,600.0,228.0,601.0,86.1345,229,0.0,0.0
1134,0,0,0,0,0,1.0,220.0,212.0,571.0,92.0,92.30766667,582.0,232.0,596.0,85.29425,223,0.0,0.0
1135,1,0,0,0,0,1.0,185.0,188.0,484.0,85.0,75.641,514.0,174.0,569.0,56.7225,212,0.0,0.0
1136,0,0,0,0,0,1.0,191.0,199.0,518.0,77.0,87.17933333,568.0,188.0,572.0,70.2075,218,0.0,0.0
1137,1,0,0,0,0,1.0,,,,,,,,,39.0755,198,0.0,1.0
