CODED_ID,SCHOOL_ID,GRADE,GENDER,FNR_STATUS_CODE,FNR_STATUS_DESCRIPTION,SINGLE_ETHNICITY,LEP_CODE,LEP_DESCRIPTION,PRIM_EX_CODE,PRIM_EX,OTHER_EX_CODES,OTHER_EX,GIFTED,ESE,HOMELESS_CODE,HOMELESS_CAUSE,HOMELESS_UNAC_YTH,GIFTED_ELIG,S504,PRIM_HOME_LANG,LNF,PSF,NWF_Letter,NWF_Word,ORF_WC,UnifiedScore,FAST_Equivalent_Score,PR,NCE,Overall_Scale_Score,Phonological_Awareness_Scale_Score,Phonics_Scale_Score,Vocabulary_Scale_Score,FAST_PM3_AchievementLevel,iReady_Spring_Placement
1212533,41,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,47.0,40.0,36.0,12.0,17.0,848.0,154.0,84.0,70.9,415.0,383.0,406.0,399.0,Level 4,Mid or Above Grade Level
1212571,41,2,F,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,,,44.0,7.0,46.0,772.0,128.0,15.0,28.2,467.0,,480.0,502.0,Level 2,Early On Grade Level
1212602,41,2,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,42.0,12.0,74.0,912.0,176.0,67.0,59.3,464.0,,501.0,428.0,Level 3,Early On Grade Level
1212739,41,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,30.0,30.0,28.0,2.0,,760.0,124.0,53.0,51.6,394.0,386.0,384.0,400.0,Level 3,1 Grade Level Below
1212825,41,2,F,3,Eligible for Reduced Lunch [3],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,48.0,14.0,20.0,772.0,128.0,15.0,28.2,410.0,,498.0,382.0,Level 1,1 Grade Level Below
1213108,41,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,20.0,5.0,13.0,923.0,179.0,71.0,61.7,507.0,,524.0,523.0,Level 4,Mid or Above Grade Level
1213209,41,2,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,57.0,12.0,50.0,873.0,163.0,50.0,50.0,452.0,,467.0,436.0,Level 3,Early On Grade Level
1213721,41,2,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],K,K - Specific Learning Disabled,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,57.0,17.0,59.0,945.0,187.0,80.0,67.7,479.0,,517.0,466.0,Level 4,Mid or Above Grade Level
1213949,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,36.0,44.0,43.0,8.0,8.0,794.0,136.0,68.0,59.9,409.0,377.0,394.0,452.0,Level 4,Mid or Above Grade Level
1214209,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,59.0,45.0,53.0,18.0,50.0,905.0,173.0,94.0,82.7,463.0,446.0,483.0,438.0,Level 5,Mid or Above Grade Level
1214256,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],V,V - Other Health Impaired,"D,G,T","D - Occupational Therapy,G - Language Impaired,T - Developmentally Delayed",N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,,,,,,,,,,,
1214272,41,1,F,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],V,V - Other Health Impaired,F,F - Speech Impaired,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,20.0,22.0,0.0,0.0,0.0,686.0,99.0,15.0,28.2,348.0,320.0,350.0,354.0,Level 2,1 Grade Level Below
1214290,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,28.0,26.0,13.0,3.0,4.0,758.0,124.0,52.0,51.1,414.0,415.0,470.0,429.0,Level 3,Mid or Above Grade Level
1214384,41,2,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,92.0,26.0,75.0,914.0,176.0,68.0,59.9,455.0,,469.0,465.0,Level 5,Mid or Above Grade Level
1214736,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,37.0,44.0,43.0,13.0,11.0,747.0,120.0,45.0,47.4,355.0,381.0,357.0,359.0,Level 1,1 Grade Level Below
1214870,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,68.0,62.0,71.0,22.0,23.0,896.0,170.0,93.0,81.1,428.0,461.0,423.0,409.0,Level 5,Mid or Above Grade Level
1214892,41,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],F,F - Speech Impaired,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,55.0,44.0,41.0,12.0,8.0,792.0,135.0,67.0,59.3,420.0,378.0,417.0,468.0,Level 4,Mid or Above Grade Level
1214894,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,,646.0,86.0,7.0,18.9,361.0,373.0,355.0,359.0,Level 3,Early On Grade Level
1214901,41,1,F,F,Eligible for Free Lunch [F],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,53.0,53.0,46.0,12.0,29.0,924.0,180.0,96.0,86.9,427.0,393.0,414.0,443.0,Level 5,Mid or Above Grade Level
1214903,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,61.0,45.0,50.0,17.0,77.0,959.0,192.0,98.0,93.3,529.0,509.0,531.0,527.0,Level 5,Mid or Above Grade Level
1214904,41,1,M,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,42.0,42.0,71.0,24.0,90.0,775.0,129.0,60.0,55.3,417.0,402.0,426.0,366.0,Level 4,Early On Grade Level
1214916,41,1,M,F,Eligible for Free Lunch [F],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,,,,,,688.0,100.0,16.0,29.1,321.0,339.0,240.0,278.0,Level 2,1 Grade Level Below
1214949,41,1,F,D,Direct Cert/Free Lunch [D],Asian,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,36.0,35.0,33.0,9.0,1.0,759.0,124.0,52.0,51.1,378.0,397.0,379.0,368.0,Level 2,Early On Grade Level
1214957,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,50.0,44.0,59.0,20.0,18.0,926.0,180.0,96.0,86.9,449.0,446.0,458.0,436.0,Level 5,Mid or Above Grade Level
1214964,41,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,37.0,48.0,29.0,9.0,7.0,773.0,129.0,59.0,54.8,427.0,411.0,459.0,449.0,Level 3,Early On Grade Level
1214970,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,14.0,40.0,18.0,3.0,4.0,704.0,105.0,21.0,33.0,390.0,406.0,359.0,386.0,Level 1,Early On Grade Level
1214975,41,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,5.0,55.0,10.0,0.0,0.0,706.0,106.0,21.0,33.0,358.0,368.0,385.0,348.0,Level 1,1 Grade Level Below
1214979,41,1,F,F,Eligible for Free Lunch [F],Asian,ZZ,Not applicable [ZZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,B,Not 504 Eligible[Z],EN,95.0,45.0,74.0,26.0,90.0,889.0,168.0,92.0,79.6,487.0,432.0,515.0,492.0,Level 5,Mid or Above Grade Level
1214982,41,1,F,0,Paid Lunch [0],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,19.0,32.0,16.0,0.0,1.0,695.0,102.0,18.0,30.7,341.0,313.0,313.0,395.0,Level 1,1 Grade Level Below
1214983,41,1,F,F,Eligible for Free Lunch [F],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,42.0,61.0,64.0,21.0,16.0,808.0,141.0,74.0,63.5,416.0,426.0,422.0,414.0,Level 5,Mid or Above Grade Level
1214987,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,48.0,48.0,35.0,10.0,23.0,799.0,137.0,70.0,61.0,446.0,459.0,470.0,429.0,Level 3,Mid or Above Grade Level
1214998,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,42.0,27.0,49.0,10.0,5.0,803.0,139.0,72.0,62.3,412.0,463.0,383.0,319.0,Level 4,Mid or Above Grade Level
1215028,41,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,Y,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,77.0,52.0,83.0,25.0,42.0,838.0,151.0,82.0,69.3,435.0,446.0,462.0,433.0,Level 4,Mid or Above Grade Level
1215035,41,1,F,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,19.0,31.0,1.0,0.0,,761.0,125.0,53.0,51.6,403.0,375.0,390.0,445.0,Level 4,Early On Grade Level
1215040,41,1,F,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,41.0,33.0,45.0,14.0,14.0,841.0,152.0,82.0,69.3,414.0,449.0,407.0,427.0,Level 4,Mid or Above Grade Level
1215050,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,66.0,36.0,29.0,8.0,14.0,809.0,141.0,75.0,64.2,424.0,473.0,459.0,422.0,Level 5,Mid or Above Grade Level
1215074,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,,921.0,179.0,96.0,86.9,465.0,459.0,456.0,449.0,Level 5,Mid or Above Grade Level
1215086,41,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,50.0,30.0,41.0,11.0,36.0,785.0,133.0,64.0,57.5,418.0,345.0,424.0,414.0,Level 3,Mid or Above Grade Level
1215089,41,1,M,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,25.0,32.0,17.0,3.0,7.0,778.0,130.0,61.0,55.9,413.0,458.0,400.0,420.0,Level 4,Early On Grade Level
1215090,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Not homeless [Z],Z,Not 504 Eligible[Z],EN,43.0,55.0,42.0,13.0,12.0,725.0,112.0,30.0,39.0,376.0,426.0,372.0,359.0,Level 5,Mid or Above Grade Level
1215099,41,1,F,0,Paid Lunch [0],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,57.0,65.0,44.0,13.0,13.0,787.0,133.0,65.0,58.1,398.0,412.0,385.0,400.0,Level 2,Early On Grade Level
1215100,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,66.0,96.0,44.0,15.0,48.0,897.0,171.0,93.0,81.1,451.0,430.0,398.0,472.0,Level 5,Mid or Above Grade Level
1215127,41,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,42.0,44.0,55.0,15.0,23.0,746.0,119.0,44.0,46.8,406.0,397.0,409.0,378.0,Level 4,Mid or Above Grade Level
1215148,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,59.0,51.0,56.0,16.0,16.0,766.0,126.0,56.0,53.2,416.0,389.0,399.0,449.0,Level 3,Early On Grade Level
1215207,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,47.0,52.0,56.0,18.0,15.0,768.0,127.0,57.0,53.7,417.0,442.0,417.0,389.0,Level 3,Early On Grade Level
1215224,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,49.0,48.0,33.0,7.0,11.0,778.0,130.0,61.0,55.9,418.0,420.0,436.0,409.0,Level 3,
1215293,41,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,64.0,64.0,70.0,21.0,64.0,770.0,128.0,58.0,54.2,423.0,420.0,452.0,378.0,Level 4,Mid or Above Grade Level
1215299,41,1,M,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,18.0,44.0,41.0,12.0,0.0,744.0,119.0,43.0,46.3,350.0,345.0,394.0,363.0,Level 1,1 Grade Level Below
1215311,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,58.0,52.0,50.0,14.0,33.0,897.0,171.0,93.0,81.1,442.0,473.0,461.0,434.0,Level 4,Mid or Above Grade Level
1215312,41,1,M,0,Paid Lunch [0],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,50.0,60.0,57.0,15.0,30.0,782.0,132.0,63.0,57.0,403.0,373.0,406.0,403.0,Level 5,Mid or Above Grade Level
1215325,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,44.0,15.0,18.0,0.0,2.0,697.0,103.0,18.0,30.7,366.0,363.0,359.0,353.0,Level 1,1 Grade Level Below
1215338,41,2,M,F,Eligible for Free Lunch [F],Other,ZZ,Not applicable [ZZ],H,H - Deaf or Hard Of Hearing,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,115.0,1003.0,207.0,95.0,84.6,524.0,,524.0,550.0,Level 5,Mid or Above Grade Level
1215340,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,44.0,60.0,46.0,15.0,5.0,788.0,134.0,65.0,58.1,386.0,430.0,387.0,365.0,Level 3,1 Grade Level Below
1215348,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,48.0,34.0,48.0,16.0,21.0,635.0,82.0,6.0,17.3,397.0,402.0,397.0,386.0,Level 4,Mid or Above Grade Level
1215357,41,1,M,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,48.0,32.0,32.0,8.0,36.0,795.0,136.0,69.0,60.4,454.0,459.0,485.0,408.0,Level 3,Mid or Above Grade Level
1215361,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,36.0,24.0,39.0,12.0,14.0,868.0,161.0,89.0,75.8,443.0,489.0,439.0,451.0,Level 4,Mid or Above Grade Level
1215411,41,1,F,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,23.0,43.0,7.0,1.0,,771.0,128.0,58.0,54.2,399.0,398.0,364.0,401.0,Level 1,1 Grade Level Below
1215414,41,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,,,,,,382.0,355.0,400.0,325.0,Level 1,1 Grade Level Below
1215422,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,62.0,43.0,39.0,11.0,26.0,843.0,152.0,83.0,70.1,455.0,436.0,432.0,477.0,Level 4,Mid or Above Grade Level
1215451,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,40.0,38.0,20.0,5.0,2.0,714.0,109.0,25.0,35.8,419.0,422.0,409.0,401.0,Level 1,Mid or Above Grade Level
1215464,41,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,,,,785.0,133.0,64.0,57.5,414.0,438.0,379.0,462.0,Level 2,Early On Grade Level
1215467,41,1,F,0,Paid Lunch [0],Hispanic,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,52.0,36.0,57.0,18.0,35.0,831.0,148.0,80.0,67.7,430.0,450.0,421.0,437.0,Level 3,Mid or Above Grade Level
1215472,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,48.0,56.0,49.0,14.0,15.0,725.0,112.0,30.0,39.0,416.0,425.0,412.0,424.0,Level 3,Mid or Above Grade Level
1215482,41,1,F,0,Paid Lunch [0],White,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],FR,74.0,48.0,59.0,19.0,60.0,931.0,182.0,97.0,89.6,443.0,489.0,459.0,430.0,Level 5,Mid or Above Grade Level
1215487,41,1,F,0,Paid Lunch [0],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,29.0,38.0,25.0,5.0,10.0,810.0,141.0,75.0,64.2,430.0,447.0,393.0,440.0,Level 2,1 Grade Level Below
1215503,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,33.0,51.0,24.0,3.0,1.0,853.0,156.0,85.0,71.8,413.0,415.0,403.0,423.0,Level 2,Early On Grade Level
1215528,41,1,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,29.0,44.0,46.0,15.0,15.0,700.0,104.0,19.0,31.5,361.0,356.0,368.0,366.0,Level 3,1 Grade Level Below
1215534,41,1,M,D,Direct Cert/Free Lunch [D],White,ZZ,Tested - not eligible [TZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,68.0,33.0,51.0,13.0,36.0,803.0,139.0,72.0,62.3,421.0,450.0,413.0,397.0,Level 4,Mid or Above Grade Level
1215545,41,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Section 504 Eligible + Plan [Y],EN,47.0,64.0,35.0,9.0,5.0,696.0,103.0,18.0,30.7,374.0,398.0,389.0,388.0,Level 1,1 Grade Level Below
1215555,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,59.0,48.0,81.0,24.0,52.0,904.0,173.0,94.0,82.7,466.0,468.0,448.0,475.0,Level 5,Mid or Above Grade Level
1215642,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],SP,44.0,27.0,20.0,4.0,8.0,741.0,118.0,41.0,45.2,381.0,390.0,364.0,352.0,Level 1,1 Grade Level Below
1215668,41,1,M,0,Paid Lunch [0],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,46.0,56.0,112.0,37.0,56.0,902.0,172.0,94.0,82.7,452.0,412.0,460.0,467.0,Level 3,Mid or Above Grade Level
1215723,41,1,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,68.0,56.0,96.0,33.0,61.0,804.0,139.0,73.0,62.9,414.0,401.0,414.0,407.0,Level 4,Mid or Above Grade Level
1215923,41,2,F,D,Direct Cert/Free Lunch [D],White,ZZ,Not applicable [ZZ],T,T - Developmentally Delayed,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,29.0,8.0,17.0,615.0,75.0,3.0,10.4,449.0,,470.0,430.0,Level 2,1 Grade Level Below
1215958,41,1,F,D,Direct Cert/Free Lunch [D],Other,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,29.0,30.0,18.0,1.0,2.0,813.0,142.0,76.0,64.9,402.0,377.0,413.0,419.0,Level 3,Mid or Above Grade Level
1216026,41,1,F,D,Direct Cert/Free Lunch [D],Hispanic,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,27.0,36.0,27.0,6.0,2.0,785.0,133.0,64.0,57.5,414.0,420.0,409.0,389.0,Level 2,Mid or Above Grade Level
1216257,41,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,72.0,44.0,59.0,19.0,16.0,799.0,137.0,70.0,61.0,387.0,349.0,432.0,369.0,Level 3,Early On Grade Level
1216384,41,2,F,D,Direct Cert/Free Lunch [D],Asian,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Not homeless [Z],Z,Not 504 Eligible[Z],EN,,,61.0,13.0,42.0,838.0,151.0,37.0,43.0,457.0,,456.0,440.0,Level 2,Early On Grade Level
1216426,41,1,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,31.0,34.0,3.0,4.0,,808.0,141.0,74.0,63.5,373.0,401.0,391.0,362.0,Level 1,1 Grade Level Below
1216443,41,1,F,D,Direct Cert/Free Lunch [D],Asian,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,51.0,48.0,43.0,15.0,6.0,784.0,132.0,64.0,57.5,397.0,416.0,373.0,376.0,Level 2,1 Grade Level Below
1216481,41,1,F,0,Paid Lunch [0],Asian,LY,LEP in LEP classes [LY],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,45.0,14.0,20.0,6.0,20.0,780.0,131.0,62.0,56.4,413.0,410.0,396.0,453.0,Level 3,Mid or Above Grade Level
1216617,41,1,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,63.0,35.0,29.0,9.0,12.0,800.0,138.0,71.0,61.7,413.0,434.0,387.0,419.0,Level 3,Mid or Above Grade Level
1217353,41,2,F,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],,,,,N,N,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,50.0,15.0,69.0,843.0,152.0,39.0,44.1,479.0,,503.0,485.0,Level 4,Mid or Above Grade Level
1219332,41,1,M,0,Paid Lunch [0],Hispanic,LY,LEP in LEP classes [LY],,,,,N,N,B,Other homelessness causes [N],"N - No, Is homeless but does not meet the definiton of unaccompanied youth",Z,Not 504 Eligible[Z],SP,16.0,0.0,0.0,0.0,0.0,558.0,56.0,1.0,1.0,312.0,332.0,355.0,295.0,Level 1,2 Grade Levels Below
1219965,41,2,M,D,Direct Cert/Free Lunch [D],Black or African American,ZZ,Not applicable [ZZ],K,K - Specific Learning Disabled,,,N,Y,N,Not homeless [Z],Z - Not homeless,Z,Not 504 Eligible[Z],EN,,,18.0,1.0,24.0,615.0,75.0,3.0,10.4,398.0,342.0,425.0,373.0,Level 2,1 Grade Level Below
