student_id,gender,ethnicity,race,language,ble_kg_fall,del_kg_fall,rvo_kg_fall,syn_kg_fall,evo_kg_fall,lcp_kg_fall,nwr_kg_fall,srt_kg_fall,lnc_kg_fall,lsc_kg_fall,rao_kg_fall,wppsi4_rv_ss,wppsi4_rv_raw,wppsi4_pn_ss,wppsi4_pn_raw,wppsi4_mr_ss,wppsi4_mr_raw,ktea3_nwd_ss,ktea3_nwd_raw,ktea3_lwr_ss,ktea3_lwr_raw,celf5_sc_ss,celf5_sc_raw,celf5_rs_ss,celf5_rs_raw
66_22_0_4007,,,,,-0.856606004,-2.307407777,,,,,,-1.743359711,,,,,,8.0,15.0,,,76.0,0.0,84.0,18.0,,,8.0,17.0
66_22_0_4008,,,,,-0.305558584,-1.347699371,,,,,,-0.471730793,,,,,,11.0,18.0,,,86.0,3.0,,,,,10.0,25.0
66_22_0_4009,,,,,0.008515208,-1.331881979,,,,,,-0.552180582,,,,,,11.0,18.0,,,86.0,3.0,104.0,29.0,,,7.0,12.0
66_22_0_4010,,,,,-0.317580505,-1.000671612,,,,,,-0.222079026,,,,,,9.0,16.0,,,86.0,3.0,91.0,22.0,,,12.0,32.0
66_22_0_4011,,,,,-1.612222221,-1.593990884,,,,,,-1.811099256,,,,,,8.0,14.0,,,76.0,0.0,97.0,25.0,,,6.0,7.0
66_22_0_4012,,,,,-0.818690004,-2.307407777,,,,,,-2.179055238,,,,,,3.0,8.0,,,80.0,1.0,91.0,22.0,,,1.0,0.0
66_22_0_4013,,,,,-1.042683223,-2.307407777,,,,,,-2.179055238,,,,,,4.0,9.0,,,76.0,0.0,93.0,23.0,,,8.0,16.0
66_22_0_4014,,,,,-0.978772705,,,,,,,,,,,,,,,,,,,,,,,,
66_22_0_4015,,,,,-0.562169661,-1.63459121,,,,,,-1.851767297,,,,,,10.0,17.0,,,88.0,4.0,104.0,29.0,,,7.0,11.0
66_22_0_4016,,,,,-0.06443596,-1.474209917,,,,,,0.320820347,,,,,,,,,,,,,,,,,
66_22_0_4017,male,not hispanic,black or african american,0.0,-1.461861453,-2.307407777,,,,,,-0.569621107,,,,,,11.0,18.0,,,76.0,0.0,91.0,22.0,,,9.0,19.0
66_22_0_4019,male,not hispanic,black or african american,0.0,-0.594773956,-0.521148817,,,,,,-0.730530487,,,,,,12.0,19.0,,,99.0,9.0,112.0,36.0,,,10.0,23.0
66_22_0_4020,female,not hispanic,black or african american,0.0,-0.884888138,-2.307407777,,,,,,-1.242278348,,,,,,12.0,19.0,,,76.0,0.0,99.0,26.0,,,7.0,11.0
66_22_0_4021,,,,,-0.82602136,-2.307407777,,,,,,-1.511387813,,,,,,12.0,19.0,,,83.0,2.0,99.0,26.0,,,8.0,15.0
66_22_0_4022,,,,,-0.625822292,-1.109986331,,,,,,0.293856184,,,,,,13.0,20.0,,,76.0,0.0,91.0,22.0,,,13.0,35.0
66_22_0_4023,,,,,-1.973400415,-2.307407777,,,,,,-1.837842482,,,,,,8.0,14.0,,,76.0,0.0,90.0,21.0,,,6.0,8.0
66_22_0_4024,,,,,-0.429324027,-1.22727604,,,,,,-0.208314685,,,,,,,,,,,,,,,,,
66_22_0_4025,,,,,-0.741277716,-1.698209111,,,,,,-2.179055238,,,,,,10.0,17.0,,,107.0,14.0,124.0,48.0,,,10.0,24.0
66_22_0_4026,,,,,-1.718181916,-2.307407777,,,,,,,,,,,,,,,,,,,,,,,
66_22_0_4029,,,,,-0.628861851,-2.307407777,,,,,,-0.851828096,,,,,,11.0,18.0,,,86.0,3.0,97.0,25.0,,,9.0,22.0
66_22_0_4031,,,,,-1.973400415,-1.130732032,,,,,,-1.210235057,,,,,,9.0,16.0,,,76.0,0.0,101.0,27.0,,,8.0,16.0
66_22_0_4032,,,,,-0.617099682,-1.284867781,,,,,,-0.887660673,,,,,,8.0,15.0,,,76.0,0.0,84.0,18.0,,,10.0,26.0
66_22_0_4033,,,,,-1.973400415,-2.307407777,,,,,,-1.242278348,,,,,,8.0,15.0,,,80.0,1.0,91.0,22.0,,,,
66_22_0_4034,,,,,-1.02520746,-2.307407777,,,,,,-1.894424018,,,,,,9.0,16.0,,,76.0,0.0,84.0,18.0,,,,
66_22_0_4035,,,,,-1.973400415,-2.307407777,,,,,,-1.837842482,,,,,,11.0,18.0,,,76.0,0.0,101.0,27.0,,,13.0,38.0
66_22_0_4036,,,,,-0.606976125,-2.307407777,,,,,,-2.179055238,,,,,,6.0,12.0,,,93.0,6.0,99.0,26.0,,,,
66_22_0_4037,,,,,-0.617099682,-1.593990884,,,,,,-0.620485301,,,,,,12.0,19.0,,,83.0,2.0,91.0,22.0,,,9.0,22.0
66_22_0_4039,,,,,-1.973400415,-2.307407777,,,,,,-1.576856156,,,,,,10.0,17.0,,,80.0,1.0,90.0,21.0,,,6.0,8.0
66_22_0_4040,,,,,-1.973400415,-2.307407777,,,,,,-1.837842482,,,,,,5.0,11.0,,,76.0,0.0,91.0,22.0,,,,
66_22_0_4041,,,,,-1.973400415,-2.307407777,,,,,,-2.179055238,,,,,,4.0,9.0,,,76.0,0.0,88.0,20.0,,,6.0,7.0
66_22_0_4042,,,,,-1.092971677,-1.298454719,,,,,,-2.179055238,,,,,,,,,,,,,,,,,
66_22_0_4043,,,,,-0.800759016,-1.923149275,,,,,,-0.97723934,,,,,,,,,,,,,,,,,
66_22_0_4044,,,,,-1.973400415,-2.307407777,,,,,,-1.544412108,,,,,,,,,,,,,,,,,
66_22_0_4045,,,,,-1.435084882,-2.307407777,,,,,,-1.511387813,,,,,,,,,,,,,,,,,
66_22_0_4046,,,,,-0.63402403,-1.327094595,,,,,,-0.753931448,,,,,,11.0,18.0,,,95.0,7.0,101.0,27.0,,,9.0,19.0
66_22_0_4047,,,,,-0.589586997,-2.307407777,,,,,,-0.646234924,,,,,,11.0,18.0,,,76.0,0.0,93.0,23.0,,,11.0,29.0
66_22_0_4048,,,,,-1.973400415,-2.307407777,,,,,,,,,,,,5.0,11.0,,,76.0,0.0,105.0,30.0,,,,
66_22_0_4049,female,not hispanic,black or african american,0.0,-1.017673404,-0.82381673,,,,,,-2.179055238,,,,,,7.0,13.0,,,76.0,0.0,95.0,24.0,,,,
66_22_0_4050,,,,,-1.973400415,-2.307407777,,,,,,-2.179055238,,,,,,8.0,15.0,,,76.0,0.0,,,,,,
66_22_0_4051,,,,,-1.973400415,-2.307407777,,,,,,-1.743359711,,,,,,9.0,16.0,,,76.0,0.0,90.0,21.0,,,9.0,20.0
66_22_0_4052,,,,,-1.973400415,-2.307407777,,,,,,-1.625658056,,,,,,1.0,1.0,,,76.0,0.0,90.0,21.0,,,,
66_22_0_4054,,,,,-1.973400415,-2.307407777,,,,,,-0.851828096,,,,,,,,,,,,,,,,,
66_22_0_4055,,,,,-0.674725098,-1.227031843,,,,,,-0.743082173,,,,,,15.0,21.0,,,76.0,0.0,104.0,29.0,,,10.0,23.0
